veiculo_id,categoria,marca,ano,valor_diario,status,quilometragem,combustivel,tem_ar_condicionado,tem_gps,capacidade_passageiros,nota_conservacao
1398,Intermediário,Nissan,2019,75.84,Alugado,119269.0,Flex,False,True,5,3.1
1399,Popular,Ford,2021,61.33,Alugado,122108.0,Gasolina,True,True,5,4.4
1400,Intermediário,Nissan,2022,72.6,Manutenção,67570.0,Flex,True,True,5,4.0
1401,Van,Peugeot,2021,90.13,Alugado,63469.0,Flex,True,True,8,4.9
1402,Intermediário,Toyota,2021,56.76,Alugado,81452.0,Flex,True,False,5,3.7
1403,Popular,Fiat,2020,47.55,Disponível,136212.0,Flex,False,True,5,3.5
1404,Popular,Volkswagen,2023,36.7,Alugado,108626.0,Flex,True,True,5,3.8
1405,Intermediário,Honda,2023,65.79,Alugado,48143.0,Flex,True,True,5,3.8
1406,Intermediário,Hyundai,2023,91.5,Alugado,81017.0,Gasolina,False,True,5,2.0
1407,Popular,Chevrolet,2022,51.83,Disponível,82506.0,Flex,True,False,5,5.0
1408,Luxo,Audi,2024,155.11,Alugado,56264.0,Gasolina,True,True,5,3.5
1409,Luxo,Mercedes,2020,110.25,Disponível,107729.0,Flex,True,True,5,3.5
1410,Popular,Volkswagen,2019,55.18,Disponível,150325.0,Flex,True,True,5,3.9
1411,Intermediário,Honda,2023,71.84,Disponível,72392.0,Gasolina,False,True,5,5.0
1412,Popular,Ford,2019,28.5,Alugado,128619.0,Gasolina,True,True,5,3.4
1413,Popular,Fiat,2022,50.53,Alugado,112298.0,Flex,True,True,5,4.4
1414,Luxo,Mercedes,2020,98.51,Alugado,126424.0,Flex,True,True,5,3.4
1415,Popular,Volkswagen,2021,55.25,Alugado,50142.0,Gasolina,True,True,5,3.3
1416,Popular,Ford,2021,44.12,Alugado,74987.0,Gasolina,True,True,5,5.0
1417,Intermediário,Nissan,2020,64.73,Alugado,125612.0,Flex,True,True,5,2.6
1418,Intermediário,Hyundai,2020,66.36,Disponível,114423.0,Flex,False,True,5,4.1
1419,Popular,Ford,2021,63.1,Alugado,139213.0,Flex,True,True,5,4.0
1420,Intermediário,Toyota,2022,72.67,Alugado,85111.0,Flex,True,True,5,4.8
1421,Intermediário,Honda,2022,97.84,Alugado,82574.0,Flex,True,True,5,5.0
1422,Popular,Ford,2021,38.03,Alugado,48001.0,Gasolina,True,True,5,3.4
1423,Popular,Chevrolet,2021,40.88,Alugado,86684.0,Flex,True,False,5,3.8
1424,Intermediário,Honda,2021,77.08,Alugado,83864.0,Gasolina,True,True,5,4.1
1425,Luxo,Audi,2021,134.04,Alugado,89764.0,Flex,True,False,5,2.9
1426,Popular,Fiat,2023,47.81,Alugado,95652.0,Flex,True,True,5,3.7
1427,Popular,Chevrolet,2020,40.82,Alugado,71404.0,Flex,True,False,5,4.4
1428,Intermediário,Nissan,2018,64.23,Alugado,128195.0,Flex,True,False,5,4.4
1429,Intermediário,Hyundai,2023,66.26,Disponível,59590.0,Gasolina,True,True,5,3.7
1430,Popular,Ford,2022,40.98,Alugado,88322.0,Flex,True,True,5,3.3
1431,Intermediário,Toyota,2020,73.73,Disponível,107397.0,Gasolina,True,False,5,3.5
1432,Intermediário,Hyundai,2023,59.0,Alugado,66055.0,Flex,True,True,5,4.2
1433,Intermediário,Honda,2021,63.1,Manutenção,116955.0,Flex,True,False,5,3.6
1434,Popular,Fiat,2023,63.42,Alugado,67932.0,Flex,True,True,5,4.9
1435,Popular,Chevrolet,2023,62.98,Disponível,22344.0,Flex,True,False,5,3.6
1436,Luxo,Mercedes,2023,111.14,Alugado,82615.0,Flex,True,True,5,2.8
1437,Popular,Volkswagen,2023,56.47,Alugado,44812.0,Flex,True,False,5,3.9
1438,Intermediário,Hyundai,2023,70.69,Alugado,84170.0,Flex,True,True,5,4.5
1439,Popular,Fiat,2024,56.04,Alugado,83905.0,Flex,True,True,5,5.0
1440,Intermediário,Nissan,2023,85.34,Alugado,86360.0,Gasolina,True,True,5,3.2
1441,Popular,Volkswagen,2022,51.13,Disponível,74215.0,Flex,False,True,5,4.9
1442,Popular,Chevrolet,2023,55.38,Alugado,95108.0,Flex,True,True,5,4.4
1443,Intermediário,Nissan,2022,49.5,Alugado,87157.0,Flex,True,True,5,2.9
1444,Popular,Fiat,2021,51.34,Alugado,110259.0,Flex,True,True,5,4.7
1445,Van,Fiat,2020,92.64,Manutenção,106867.0,Flex,True,False,8,3.0
1446,Intermediário,Honda,2022,68.94,Disponível,73100.0,Gasolina,True,True,5,4.6
1447,Intermediário,Honda,2020,47.13,Manutenção,104224.0,Flex,True,True,5,3.1
1448,Popular,Volkswagen,2024,39.31,Alugado,62704.0,Flex,True,True,5,4.9
1449,Luxo,Mercedes,2020,80.0,Alugado,88943.0,Flex,True,True,5,4.1
1450,Popular,Ford,2021,40.6,Alugado,93625.0,Flex,True,True,5,5.0
1451,Popular,Ford,2022,47.87,Manutenção,94800.0,Gasolina,True,True,5,3.9
1452,Popular,Ford,2019,40.95,Disponível,112723.0,Flex,False,True,5,2.8
1453,Intermediário,Honda,2024,62.49,Disponível,68738.0,Flex,True,True,5,3.5
1454,Popular,Fiat,2023,53.43,Alugado,65636.0,Gasolina,True,True,5,3.2
1455,Popular,Chevrolet,2023,61.88,Alugado,44885.0,Flex,False,True,5,2.9
1456,Intermediário,Hyundai,2022,95.42,Alugado,46534.0,Gasolina,True,True,5,3.3
1457,Popular,Chevrolet,2020,42.64,Alugado,120002.0,Gasolina,False,True,5,3.7
1458,Popular,Chevrolet,2023,73.2,Alugado,38287.0,Flex,True,True,5,4.2
1459,Intermediário,Toyota,2020,86.16,Disponível,123899.0,Flex,True,True,5,5.0
1460,Popular,Volkswagen,2024,48.01,Disponível,41510.0,Flex,False,True,5,3.8
1461,Popular,Ford,2022,62.77,Alugado,74768.0,Flex,True,True,5,4.7
1462,Popular,Volkswagen,2022,52.57,Alugado,66326.0,Flex,True,False,5,3.1
1463,Intermediário,Nissan,2022,91.82,Disponível,121748.0,Flex,True,True,5,2.7
1464,Popular,Volkswagen,2022,39.93,Alugado,125173.0,Flex,True,False,5,4.3
1465,Intermediário,Nissan,2021,68.74,Alugado,98279.0,Flex,False,True,5,5.0
1466,Luxo,Mercedes,2023,117.73,Alugado,70472.0,Gasolina,True,False,5,3.7
1467,Popular,Ford,2020,61.02,Alugado,89108.0,Flex,True,True,5,3.6
1468,Popular,Volkswagen,2024,47.41,Disponível,10214.0,Diesel,True,True,5,3.7
1469,Popular,Chevrolet,2023,53.3,Disponível,72262.0,Flex,True,False,5,4.9
1470,Popular,Fiat,2019,42.1,Alugado,113601.0,Gasolina,True,True,5,3.7
1471,Intermediário,Toyota,2019,73.53,Alugado,133910.0,Gasolina,True,True,5,4.7
1472,Intermediário,Honda,2019,67.56,Alugado,122881.0,Flex,True,True,5,2.9
1473,Popular,Fiat,2023,51.43,Disponível,111437.0,Gasolina,False,False,5,3.6
1474,Intermediário,Toyota,2022,85.64,Manutenção,80692.0,Flex,True,True,5,3.9
1475,Popular,Chevrolet,2020,50.07,Alugado,127603.0,Flex,True,False,5,3.9
1476,Popular,Chevrolet,2020,57.96,Alugado,140833.0,Diesel,True,False,5,2.8
1477,Popular,Chevrolet,2024,54.49,Alugado,58379.0,Flex,True,True,5,5.0
1478,Popular,Chevrolet,2023,63.43,Alugado,25188.0,Flex,True,True,5,3.7
1479,Popular,Chevrolet,2021,42.27,Alugado,95270.0,Flex,True,False,5,5.0
1480,Luxo,Audi,2019,143.82,Alugado,110762.0,Flex,True,True,5,4.4
1481,Intermediário,Nissan,2022,55.41,Alugado,95081.0,Flex,True,True,5,2.9
1482,Popular,Ford,2022,53.36,Disponível,78324.0,Flex,True,True,5,4.6
1483,Popular,Ford,2023,66.16,Alugado,54579.0,Flex,True,False,5,3.4
1484,Popular,Chevrolet,2023,45.6,Alugado,88373.0,Gasolina,True,True,5,4.2
1485,Popular,Chevrolet,2024,58.43,Alugado,62735.0,Flex,True,True,5,3.5
1486,Luxo,Mercedes,2020,112.55,Alugado,127877.0,Flex,True,True,5,5.0
1487,Popular,Volkswagen,2023,34.5,Disponível,64598.0,Gasolina,True,True,5,4.8
1488,Intermediário,Toyota,2022,57.61,Disponível,116824.0,Flex,True,False,5,4.9
1489,Luxo,Volvo,2022,153.17,Alugado,90652.0,Flex,True,True,5,4.3
1490,Popular,Volkswagen,2022,54.54,Manutenção,82271.0,Flex,True,False,5,4.5
1491,Intermediário,Hyundai,2023,53.15,Alugado,87043.0,Gasolina,True,True,5,5.0
1492,Intermediário,Toyota,2024,98.03,Alugado,62602.0,Flex,True,True,5,3.4
1493,Popular,Ford,2022,44.66,Alugado,56508.0,Gasolina,True,True,5,4.1
1494,Intermediário,Hyundai,2019,84.84,Alugado,108081.0,Flex,True,True,5,3.3
1495,Luxo,Mercedes,2019,98.25,Disponível,105535.0,Gasolina,True,True,5,3.3
1496,Popular,Volkswagen,2020,51.72,Disponível,115667.0,Flex,True,True,5,2.7
1497,Van,Peugeot,2021,103.43,Manutenção,108114.0,Gasolina,False,True,8,5.0
1498,Popular,Volkswagen,2023,46.34,Manutenção,59078.0,Flex,True,True,5,5.0
1499,Popular,Chevrolet,2021,52.29,Alugado,93948.0,Flex,True,True,5,5.0
1500,Intermediário,Hyundai,2019,64.6,Alugado,148544.0,Flex,True,True,5,3.8
1501,Intermediário,Hyundai,2020,77.88,Alugado,100313.0,Flex,True,False,5,3.2
1502,Intermediário,Honda,2023,103.5,Alugado,44799.0,Flex,True,True,5,2.9
1503,Popular,Fiat,2019,47.12,Alugado,98523.0,Flex,True,False,5,4.0
1504,Popular,Ford,2022,47.38,Alugado,88753.0,Flex,False,True,5,4.7
1505,Intermediário,Nissan,2023,67.19,Disponível,61894.0,Flex,True,True,5,4.2
1506,Popular,Fiat,2021,55.57,Disponível,83934.0,Flex,True,True,5,3.4
1507,Intermediário,Toyota,2024,83.64,Alugado,27474.0,Flex,False,True,5,2.9
1508,Luxo,BMW,2022,96.18,Alugado,89118.0,Flex,True,True,5,3.3
1509,Popular,Fiat,2021,56.53,Disponível,75594.0,Flex,True,True,5,3.5
1510,Intermediário,Honda,2022,83.49,Manutenção,47035.0,Flex,True,True,5,4.4
1511,Intermediário,Honda,2023,64.54,Alugado,88342.0,Diesel,True,True,5,3.7
1512,Intermediário,Toyota,2022,88.48,Alugado,101655.0,Diesel,True,True,5,3.7
1513,Intermediário,Honda,2024,99.57,Alugado,40719.0,Flex,True,True,5,4.6
1514,Intermediário,Nissan,2020,58.94,Disponível,98379.0,Gasolina,True,True,5,3.2
1515,Intermediário,Hyundai,2022,54.12,Disponível,73441.0,Flex,True,True,5,4.7
1516,Popular,Fiat,2020,51.28,Manutenção,78641.0,Flex,True,True,5,3.2
1517,Intermediário,Hyundai,2022,55.78,Alugado,93935.0,Flex,True,True,5,4.6
1518,Van,Peugeot,2024,103.67,Disponível,61814.0,Gasolina,False,True,8,4.0
1519,Intermediário,Honda,2019,74.72,Alugado,116780.0,Flex,True,True,5,4.9
1520,Luxo,Mercedes,2021,101.84,Alugado,121577.0,Flex,True,True,5,3.5
1521,Intermediário,Toyota,2022,77.48,Manutenção,108714.0,Flex,True,True,5,4.6
1522,Popular,Fiat,2020,44.64,Disponível,122749.0,Diesel,True,True,5,4.1
1523,Intermediário,Hyundai,2023,72.12,Alugado,61948.0,Gasolina,True,True,5,3.5
1524,Popular,Chevrolet,2022,53.42,Alugado,77695.0,Gasolina,True,True,5,4.0
1525,Popular,Ford,2023,39.47,Alugado,38549.0,Flex,True,True,5,3.8
1526,Intermediário,Toyota,2018,68.82,Alugado,123107.0,Gasolina,True,True,5,5.0
1527,Popular,Ford,2022,58.74,Alugado,88652.0,Diesel,True,True,5,3.2
1528,Popular,Chevrolet,2021,52.56,Alugado,115281.0,Flex,True,True,5,5.0
1529,Intermediário,Honda,2022,49.5,Alugado,82762.0,Gasolina,True,True,5,3.6
1530,Popular,Chevrolet,2024,67.51,Alugado,82774.0,Flex,False,True,5,3.9
1531,Popular,Fiat,2020,46.43,Alugado,125501.0,Flex,False,True,5,4.3
1532,Luxo,Audi,2024,223.95,Disponível,36545.0,Flex,True,True,5,3.3
1533,Intermediário,Hyundai,2022,49.5,Alugado,103720.0,Flex,True,True,5,3.3
1534,Popular,Volkswagen,2022,51.63,Disponível,92467.0,Flex,True,True,5,4.1
1535,Popular,Volkswagen,2020,30.0,Alugado,118455.0,Flex,True,True,5,3.8
1536,Popular,Fiat,2018,30.01,Disponível,153801.0,Gasolina,True,True,5,4.1
1537,Intermediário,Honda,2022,65.18,Alugado,71371.0,Flex,True,True,5,5.0
1538,Popular,Fiat,2022,64.25,Alugado,77179.0,Flex,True,True,5,4.8
1539,Popular,Fiat,2024,37.96,Alugado,50328.0,Flex,True,True,5,3.7
1540,Popular,Volkswagen,2022,44.48,Alugado,84371.0,Flex,True,True,5,4.5
1541,Popular,Volkswagen,2024,63.91,Manutenção,46539.0,Flex,True,True,5,3.0
1542,Popular,Chevrolet,2019,51.41,Alugado,99836.0,Gasolina,True,False,5,5.0
1543,Popular,Volkswagen,2018,50.58,Alugado,136256.0,Flex,False,True,5,3.6
1544,Van,Fiat,2022,116.74,Alugado,91231.0,Flex,True,True,9,4.7
1545,Popular,Chevrolet,2022,51.18,Alugado,84302.0,Gasolina,True,True,5,4.8
1546,Intermediário,Toyota,2020,86.62,Alugado,101338.0,Flex,True,True,5,4.6
1547,Popular,Chevrolet,2023,52.56,Alugado,78456.0,Flex,True,True,5,4.4
1548,Van,Renault,2019,57.0,Alugado,107160.0,Flex,True,True,8,4.9
1549,Van,Fiat,2024,131.67,Alugado,67589.0,Gasolina,True,True,8,4.7
1550,Intermediário,Nissan,2022,62.33,Manutenção,69341.0,Flex,True,True,5,2.5
1551,Intermediário,Hyundai,2024,80.32,Alugado,36669.0,Gasolina,True,True,5,4.9
1552,Intermediário,Hyundai,2021,48.48,Manutenção,114778.0,Flex,True,False,5,4.0
1553,Popular,Fiat,2024,49.81,Alugado,65424.0,Flex,True,False,5,3.1
1554,Intermediário,Honda,2024,89.23,Alugado,46727.0,Flex,True,True,5,3.4
1555,Popular,Volkswagen,2023,57.18,Manutenção,59957.0,Flex,True,True,5,4.5
1556,Intermediário,Hyundai,2021,63.31,Manutenção,52746.0,Flex,True,True,5,5.0
1557,Luxo,Mercedes,2023,161.59,Alugado,76101.0,Flex,True,False,5,3.8
1558,Popular,Volkswagen,2023,49.67,Alugado,62201.0,Flex,True,True,5,3.3
1559,Popular,Ford,2024,50.05,Alugado,38694.0,Flex,True,True,5,4.0
1560,Intermediário,Honda,2023,75.88,Disponível,61559.0,Gasolina,True,True,5,4.6
1561,Popular,Volkswagen,2018,35.75,Disponível,126710.0,Flex,True,True,5,4.2
1562,Intermediário,Hyundai,2022,90.59,Alugado,42703.0,Flex,True,True,5,3.9
1563,Intermediário,Toyota,2021,76.38,Disponível,79881.0,Flex,True,True,5,3.6
1564,Intermediário,Toyota,2021,82.51,Alugado,75754.0,Flex,True,True,5,3.2
1565,Popular,Chevrolet,2021,60.9,Disponível,91527.0,Diesel,True,True,5,4.0
1566,Popular,Fiat,2023,48.41,Alugado,92067.0,Gasolina,False,True,5,3.7
1567,Luxo,Volvo,2022,136.91,Disponível,78823.0,Gasolina,True,True,5,3.3
1568,Popular,Ford,2023,57.65,Disponível,60033.0,Flex,True,True,5,5.0
1569,Intermediário,Toyota,2020,71.58,Disponível,119535.0,Flex,True,True,5,2.2
1570,Intermediário,Toyota,2022,66.25,Alugado,77790.0,Flex,True,True,5,4.4
1571,Luxo,BMW,2021,102.84,Alugado,103655.0,Flex,True,True,5,5.0
1572,Popular,Chevrolet,2022,45.17,Disponível,72777.0,Gasolina,False,True,5,3.4
1573,Popular,Fiat,2022,51.83,Alugado,90127.0,Flex,True,False,5,4.0
1574,Popular,Chevrolet,2021,41.36,Manutenção,87576.0,Flex,True,True,5,3.4
1575,Popular,Volkswagen,2020,53.66,Manutenção,76043.0,Flex,True,True,5,3.3
1576,Popular,Chevrolet,2023,53.67,Disponível,80321.0,Flex,True,True,5,3.5
1577,Popular,Fiat,2020,56.25,Disponível,124592.0,Flex,True,True,5,3.3
1578,Luxo,Mercedes,2020,109.78,Alugado,130992.0,Diesel,True,True,5,4.8
1579,Intermediário,Honda,2024,77.25,Alugado,60488.0,Flex,True,False,5,2.6
1580,Popular,Ford,2023,61.22,Alugado,80091.0,Flex,True,True,5,4.1
1581,Luxo,Audi,2022,126.89,Disponível,91102.0,Flex,True,True,5,3.6
1582,Popular,Fiat,2022,53.83,Alugado,115046.0,Flex,True,True,5,4.5
1583,Intermediário,Toyota,2023,71.77,Alugado,40856.0,Flex,True,True,5,3.8
1584,Popular,Ford,2021,40.06,Alugado,112529.0,Flex,True,True,5,2.9
1585,Popular,Fiat,2018,38.8,Manutenção,117605.0,Gasolina,True,True,5,3.9
1586,Popular,Ford,2018,27.88,Alugado,157685.0,Flex,False,False,5,2.6
1587,Popular,Volkswagen,2023,55.51,Alugado,71553.0,Flex,True,True,5,4.6
1588,Popular,Fiat,2024,36.0,Alugado,65438.0,Flex,True,False,5,3.5
1589,Popular,Fiat,2023,34.5,Manutenção,88150.0,Flex,True,True,5,3.6
1590,Popular,Volkswagen,2023,44.97,Alugado,79270.0,Gasolina,True,True,5,3.8
1591,Popular,Fiat,2023,57.12,Alugado,64318.0,Flex,True,False,5,3.6
1592,Popular,Volkswagen,2021,43.36,Disponível,76845.0,Flex,True,True,5,4.6
1593,Luxo,Mercedes,2021,161.87,Alugado,87664.0,Flex,True,False,5,3.2
1594,Popular,Ford,2020,52.12,Disponível,80665.0,Flex,True,True,5,4.1
1595,Van,Fiat,2019,57.0,Alugado,110996.0,Flex,True,True,9,4.3
1596,Intermediário,Nissan,2021,94.5,Disponível,78444.0,Flex,True,True,5,5.0
1597,Popular,Chevrolet,2023,59.01,Disponível,99181.0,Flex,True,True,5,2.8
1598,Popular,Volkswagen,2024,60.48,Alugado,61993.0,Flex,True,True,5,3.4
1599,Popular,Volkswagen,2024,56.97,Disponível,35507.0,Flex,True,True,5,2.2
1600,Popular,Ford,2021,40.27,Alugado,93852.0,Diesel,True,False,5,4.1
1601,Popular,Ford,2023,46.24,Alugado,31432.0,Flex,False,True,5,3.7
1602,Popular,Ford,2021,56.5,Alugado,86300.0,Gasolina,True,True,5,2.6
1603,Popular,Volkswagen,2021,37.93,Disponível,151052.0,Gasolina,True,True,5,4.0
1604,Popular,Chevrolet,2021,48.8,Alugado,103972.0,Flex,True,True,5,2.5
1605,Intermediário,Nissan,2022,80.9,Disponível,72669.0,Flex,True,True,5,3.6
1606,Intermediário,Toyota,2023,82.77,Alugado,84313.0,Flex,True,False,5,3.1
1607,Popular,Fiat,2024,43.39,Alugado,43792.0,Flex,True,True,5,3.1
1608,Popular,Ford,2022,49.96,Alugado,24045.0,Flex,True,True,5,2.7
1609,Popular,Fiat,2022,60.06,Disponível,76291.0,Flex,False,True,5,3.6
1610,Popular,Ford,2023,61.97,Alugado,61558.0,Gasolina,True,True,5,4.3
1611,Popular,Chevrolet,2024,51.4,Alugado,39955.0,Flex,False,True,5,3.7
1612,Popular,Chevrolet,2024,65.31,Disponível,28022.0,Flex,True,True,5,5.0
1613,Popular,Fiat,2024,57.34,Alugado,52102.0,Diesel,True,True,5,4.0
1614,Popular,Fiat,2024,60.05,Alugado,32203.0,Gasolina,False,True,5,5.0
1615,Luxo,Volvo,2021,127.05,Disponível,103617.0,Diesel,False,True,5,4.2
1616,Intermediário,Toyota,2024,91.13,Alugado,82865.0,Flex,True,True,5,3.1
1617,Intermediário,Nissan,2020,70.05,Disponível,144463.0,Flex,True,True,5,4.5
1618,Intermediário,Nissan,2019,49.76,Disponível,97551.0,Flex,True,False,5,4.8
1619,Van,Fiat,2024,87.11,Disponível,34251.0,Gasolina,True,False,9,3.2
1620,Popular,Ford,2018,40.72,Alugado,144582.0,Flex,True,True,5,4.8
1621,Intermediário,Hyundai,2020,45.0,Disponível,85909.0,Gasolina,True,True,5,5.0
1622,Popular,Ford,2019,29.75,Alugado,162494.0,Gasolina,True,True,5,3.6
1623,Popular,Ford,2019,51.23,Disponível,155220.0,Flex,False,True,5,3.8
1624,Luxo,Audi,2023,92.0,Manutenção,97786.0,Flex,False,True,5,3.8
1625,Popular,Ford,2020,44.96,Manutenção,125706.0,Flex,True,False,5,4.5
1626,Popular,Fiat,2024,58.91,Alugado,60962.0,Gasolina,True,True,5,4.0
1627,Luxo,Audi,2022,88.59,Alugado,93285.0,Flex,True,False,5,4.4
1628,Popular,Fiat,2019,49.0,Alugado,140920.0,Flex,True,False,5,4.7
1629,Popular,Fiat,2024,49.98,Disponível,23971.0,Gasolina,True,True,5,4.4
1630,Popular,Volkswagen,2019,29.08,Alugado,108520.0,Flex,True,True,5,3.8
1631,Intermediário,Honda,2021,47.42,Alugado,80590.0,Flex,True,True,5,4.8
1632,Popular,Ford,2023,34.5,Alugado,61230.0,Flex,True,True,5,3.3
1633,Popular,Fiat,2024,62.81,Alugado,48681.0,Flex,True,True,5,3.7
1634,Intermediário,Hyundai,2022,58.75,Disponível,64268.0,Flex,True,True,5,5.0
1635,Luxo,Volvo,2023,95.75,Disponível,44432.0,Gasolina,True,True,5,2.4
1636,Popular,Chevrolet,2022,53.22,Manutenção,64116.0,Gasolina,True,True,5,4.8
1637,Popular,Chevrolet,2023,57.36,Alugado,35874.0,Gasolina,True,True,5,4.3
1638,Popular,Chevrolet,2022,33.0,Alugado,96372.0,Diesel,True,True,5,3.6
1639,Popular,Fiat,2022,57.3,Disponível,96556.0,Flex,True,True,5,2.9
1640,Popular,Chevrolet,2020,47.15,Alugado,137610.0,Flex,True,True,5,4.9
1641,Intermediário,Nissan,2021,71.92,Disponível,90067.0,Flex,True,True,5,5.0
1642,Intermediário,Hyundai,2021,62.27,Alugado,79464.0,Flex,True,True,5,3.6
1643,Intermediário,Honda,2022,69.13,Disponível,66220.0,Flex,True,True,5,3.5
1644,Popular,Fiat,2024,64.32,Alugado,82920.0,Flex,True,True,5,3.1
1645,Popular,Volkswagen,2021,41.42,Alugado,87621.0,Flex,True,True,5,4.4
1646,Intermediário,Nissan,2020,63.93,Manutenção,115533.0,Gasolina,True,True,5,4.6
1647,Luxo,Audi,2023,112.39,Disponível,66435.0,Gasolina,True,False,5,4.2
1648,Popular,Ford,2020,30.08,Alugado,98974.0,Flex,True,True,5,4.9
1649,Intermediário,Honda,2022,74.16,Disponível,91661.0,Flex,True,True,5,2.9
1650,Popular,Ford,2022,63.51,Alugado,53086.0,Flex,True,True,5,5.0
1651,Luxo,Volvo,2021,143.6,Alugado,76760.0,Flex,True,True,5,3.0
1652,Popular,Ford,2020,36.69,Disponível,112580.0,Flex,True,True,5,4.7
1653,Intermediário,Hyundai,2023,85.04,Alugado,52733.0,Flex,True,True,5,3.3
1654,Luxo,Audi,2024,150.44,Alugado,45557.0,Gasolina,True,True,5,4.3
1655,Popular,Volkswagen,2022,54.21,Alugado,95902.0,Flex,True,True,5,4.1
1656,Intermediário,Hyundai,2020,45.13,Alugado,114991.0,Flex,True,True,5,2.7
1657,Popular,Ford,2021,54.94,Manutenção,80800.0,Flex,True,True,5,4.2
1658,Popular,Fiat,2022,43.71,Alugado,87234.0,Gasolina,True,True,5,3.9
1659,Intermediário,Hyundai,2019,68.55,Disponível,83706.0,Flex,True,False,5,4.2
1660,Popular,Fiat,2018,42.04,Alugado,143836.0,Gasolina,True,True,5,3.6
1661,Popular,Ford,2019,48.39,Alugado,143653.0,Flex,False,True,5,3.5
1662,Popular,Chevrolet,2018,42.09,Alugado,143244.0,Flex,True,True,5,4.1
1663,Popular,Ford,2023,47.06,Alugado,36168.0,Flex,False,True,5,5.0
1664,Popular,Fiat,2021,50.95,Disponível,82260.0,Flex,True,True,5,4.3
1665,Popular,Fiat,2023,57.9,Alugado,46495.0,Gasolina,True,True,5,4.2
1666,Van,Fiat,2023,97.63,Alugado,65833.0,Gasolina,True,True,8,4.1
1667,Intermediário,Toyota,2022,52.19,Alugado,107052.0,Flex,True,False,5,3.6
1668,Intermediário,Nissan,2024,94.88,Alugado,47956.0,Flex,True,True,5,4.6
1669,Luxo,BMW,2022,176.65,Manutenção,43947.0,Gasolina,False,False,5,2.9
1670,Luxo,Volvo,2019,120.82,Alugado,137193.0,Flex,True,True,5,2.6
1671,Intermediário,Honda,2020,55.84,Alugado,125730.0,Flex,True,True,5,5.0
1672,Intermediário,Hyundai,2021,69.26,Alugado,65168.0,Flex,False,True,5,4.0
1673,Popular,Ford,2022,52.96,Disponível,85354.0,Gasolina,True,True,5,5.0
1674,Intermediário,Nissan,2022,92.8,Manutenção,134725.0,Flex,True,False,5,4.3
1675,Popular,Volkswagen,2019,59.55,Alugado,82084.0,Flex,True,True,5,4.1
1676,Popular,Ford,2021,48.44,Disponível,71371.0,Flex,True,True,5,2.6
1677,Intermediário,Hyundai,2024,69.91,Alugado,27045.0,Flex,True,False,5,5.0
1678,Luxo,Mercedes,2020,133.21,Alugado,133742.0,Gasolina,True,True,5,4.5
1679,Popular,Volkswagen,2021,44.56,Alugado,119042.0,Flex,True,True,5,4.4
1680,Popular,Volkswagen,2020,44.42,Alugado,131829.0,Flex,True,True,5,3.4
1681,Intermediário,Nissan,2023,63.59,Manutenção,63085.0,Gasolina,True,True,5,2.9
1682,Popular,Chevrolet,2024,43.04,Disponível,25974.0,Gasolina,True,True,5,4.9
1683,Intermediário,Nissan,2021,71.96,Alugado,139743.0,Flex,True,False,5,3.7
1684,Intermediário,Hyundai,2021,72.52,Manutenção,78448.0,Gasolina,True,True,5,3.5
1685,Van,Fiat,2022,79.13,Alugado,70393.0,Flex,True,True,8,3.8
1686,Luxo,Mercedes,2021,96.5,Manutenção,98798.0,Flex,True,True,5,3.3
1687,Popular,Fiat,2018,38.03,Manutenção,91388.0,Flex,True,False,5,3.2
1688,Intermediário,Toyota,2022,76.96,Alugado,63075.0,Flex,True,True,5,4.8
1689,Intermediário,Nissan,2021,47.25,Manutenção,94092.0,Gasolina,True,False,5,4.7
1690,Popular,Ford,2018,41.32,Alugado,149721.0,Gasolina,True,False,5,3.0
1691,Luxo,Mercedes,2024,107.75,Alugado,60056.0,Gasolina,True,True,5,3.0
1692,Van,Renault,2022,104.98,Alugado,79993.0,Flex,True,False,7,2.4
1693,Intermediário,Nissan,2023,71.88,Alugado,67894.0,Flex,True,True,5,4.7
1694,Van,Fiat,2022,82.76,Alugado,91833.0,Flex,True,True,8,3.4
1695,Intermediário,Toyota,2022,60.61,Alugado,73971.0,Flex,True,True,5,3.9
1696,Popular,Fiat,2023,54.53,Alugado,43807.0,Flex,True,True,5,4.5
1697,Intermediário,Toyota,2023,65.2,Alugado,94784.0,Flex,True,True,5,4.6
1698,Popular,Volkswagen,2022,45.55,Alugado,83976.0,Flex,False,False,5,2.3
1699,Popular,Fiat,2023,49.91,Disponível,105836.0,Gasolina,True,True,5,4.9
1700,Luxo,Volvo,2021,140.83,Alugado,79778.0,Gasolina,True,True,5,3.4
1701,Popular,Ford,2022,58.86,Disponível,74795.0,Diesel,True,True,5,4.2
1702,Popular,Fiat,2022,58.74,Disponível,116941.0,Flex,True,False,5,5.0
1703,Popular,Fiat,2018,36.32,Disponível,114024.0,Gasolina,True,True,5,4.1
1704,Luxo,BMW,2020,113.35,Alugado,128222.0,Diesel,True,True,5,2.2
1705,Intermediário,Nissan,2019,71.76,Alugado,125444.0,Gasolina,True,True,5,3.5
1706,Popular,Volkswagen,2022,57.68,Manutenção,69052.0,Flex,True,True,5,3.2
1707,Popular,Ford,2023,50.38,Alugado,30147.0,Flex,True,True,5,5.0
1708,Popular,Chevrolet,2023,60.08,Disponível,63631.0,Flex,True,False,5,4.0
